Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Anoplosolenia brasiliensis,Anoplosolenia braziliensis,Anthosphaera SP.,Braarudosphaera bigelowii,Calcidiscus leptoporus (MURRA,Calcioconus vitreus,Calciosolenia murrayi,Calciosolenia murrayi ,Calyptrosphaera sp.,Caneosphaera molischii,Caneosphaera molischii and similar,Coccolithophorida ,Coccolithophoridae ,Coccolithophorids <10 um,Coccolithophorids <10 um (5 - 10),Coccolithus huxleyi,Coccolithus pelagicus,Coronosphaera sp.,Cricosphaera carterae,Crystallolithus hyalina,Cyclococcolithus fragilis,Discosphaera  tubifer,Emiliania huxleyi,Emiliania huxleyi ,Gephyracapsa sp.,Halopappus adriaticus ,Heimiella excentrica,Helicosphaera carteri,Holococcolithophorid 14µm,Holococcolithophorid 8µm,Lohmannosphaera adriatica,Lohmannosphaera paucoscyphos,Michaelsarsia elegans ,Ophiaster hydroideuss ,Other coccolithophores,Pontosphaera huxleyi ,Pontosphaera nigra,Pontosphaera syracusana,Pontosphaera syracusana Lohmann,Rhabdosphaera claviger,Scyphosphaera apstenii,Syrachosphaera pulchra,Syracosphaera brandtii ,Syracosphaera cf. pulchra ,Syracosphaera mediterranea ,Syracosphaera pulchra,Thoracosphaera heimii,Umbellosphaera irregularis ,Umbellosphaera sp,Umbilicosphaera mirabilis,Umbilicosphaera sibogae (Weber-van-Bosse) Gaarder,Unident. Coccolithophorid,coccolith sp.,coccolithoph sexton,coccolithophorid,mixed coccolithophorids
50.25,4.217,10.0,22,9,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,116501.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,1510.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,22,10,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,40.0,,,1510.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,22,11,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,36312.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,22,11,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9801.230769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,22,11,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6534.153846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,1,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,1,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6534.153846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,2,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,4539.0,,0.0,,,,0.0,3026.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,2,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,30260.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,3,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,1510.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,4,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,4,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,35937.84615,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,5,1994,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,5,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,6534.153846,0.0,,0.0,,,9801.230769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,6,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9078.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,6,2003,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,157352.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,6,2008,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9801.230769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,7,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,1390770.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,7,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3267.076923,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,8,1993,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,9047.619048,,,,,,,0.0,1687.5,,0.0,,,0.0,,0.0,,,,9333.333333,0.0,,,,,,,,,,0.0,,,,,,0.0,,,15555.55556,,,0.0,,,,
50.25,4.217,10.0,23,8,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,58250.5,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,9,2002,widdicombe2010,LM,,,756.5,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,12104.0,,0.0,,,,0.0,3026.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,9,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,7565.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,10,1995,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,15100.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,10,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,54468.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,11,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,200.0,0.0,,0.0,,,18156.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,23,11,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,27234.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,1,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,1,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,1633.538462,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,2,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,3,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6052.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,4,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,40.0,0.0,,0.0,,,9078.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,5,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,68085.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,3026.0,,,0.0,,,,
50.25,4.217,10.0,24,5,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,6,2002,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,6,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,7,1995,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6040.0,,0.0,,,,0.0,750.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,7,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,62033.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,9,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,9,2003,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,52955.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,11,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3030.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,24,11,2003,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6052.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,1,1993,widdicombe2010,LM,,,0.0,,0.0,,79.411765,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3000.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,1,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,3,2002,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,2269.5,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,3,1996,widdicombe2010,LM,,,0.0,,0.0,,40.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,4,1994,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3026.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,4,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,22869.53846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,4,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6534.153846,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,5,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,5,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,3267.076923,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,6,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,34730.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,6,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,7,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,26136.61538,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,8,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,40.0,0.0,,0.0,,,9078.0,,0.0,,,,0.0,3026.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,8,1997,widdicombe2010,LM,,,0.0,,240.0,,0.0,,,,,5120.0,7565.0,,,,,,,0.0,0.0,,0.0,,,447848.0,,0.0,,,,1500.0,7565.0,,,,,,,,,,0.0,,,,,,80.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,9,1995,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,7550.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,11040.0,,,,
50.25,4.217,10.0,25,9,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,13068.30769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,10,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,20.0,0.0,,0.0,,,52955.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,10,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,3267.076923,0.0,,0.0,,,42472.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,11,2002,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,40.0,0.0,,0.0,,,6460.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,25,11,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,16643.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,1,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,2,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,2,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,2,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,16335.38462,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,3,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,26136.61538,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,4,1993,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9230.769231,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,4,2004,widdicombe2010,LM,,,1513.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,133144.0,,0.0,,,,0.0,1513.0,,,,,,,,,,0.0,,,,,,0.0,,,1513.0,,,0.0,,,,
50.25,4.217,10.0,26,4,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6052.0,,0.0,,,,0.0,4539.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,5,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,19669.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,6,1995,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,6,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,68085.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,7,1993,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,21538.46154,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,7,1999,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,66572.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,8,1996,widdicombe2010,LM,,,3020.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,7550.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,9,1994,widdicombe2010,LM,,,80.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,80.0,,0.0,,,39340.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,9,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,10,1992,widdicombe2010,LM,,,166.666667,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,41.666667,,0.0,,,31538.46154,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,222.222222,,,0.0,,,,
50.25,4.217,10.0,26,10,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,40851.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,11,2001,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,27234.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,26,11,2007,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,9801.230769,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,1,1997,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6052.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,1,2003,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,2,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6878.05668,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,3,2000,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,80.0,0.0,,0.0,,,37825.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,4,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,4530.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,5,1996,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,750.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,6,1994,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,6052.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,7650.0,,,,
50.25,4.217,10.0,27,6,2005,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,117614.7692,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,6,2006,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,7,1998,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,49929.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,8,2003,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,380.0,0.0,,,,,,,0.0,0.0,,1520.0,,,116501.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,3026.0,,,0.0,,,,
50.25,4.217,10.0,27,9,1993,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,36153.84615,,0.0,,,,244.444444,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
50.25,4.217,10.0,27,9,2004,widdicombe2010,LM,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,49929.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,
